time,ax,ay,az,atotal
0.5194170475006104,-0.55,2.56,-1.35,2.94
0.5294928550720215,0.13,5.0,-2.07,5.41
0.5402710437774658,0.24,6.4,-0.02,6.4
0.5502128601074219,-0.15,4.0,2.65,4.8
0.5605759620666504,0.42,1.33,4.91,5.1
0.5704519748687744,1.76,1.3,3.47,4.1
0.593623161315918,2.02,2.18,2.14,3.66
0.5954818725585938,0.93,2.66,2.35,3.66
0.5997560024261475,-0.3,3.49,3.35,4.84
0.6101179122924805,-1.2,4.35,3.48,5.69
0.6201980113983154,-1.47,4.55,2.89,5.58
0.6300339698791504,-1.05,4.12,2.39,4.87
0.6402678489685059,-0.5,2.95,1.99,3.59
0.6510820388793945,0.01,1.93,1.63,2.52
0.6605949401855469,-0.1,1.41,1.55,2.09
0.6712198257446289,-0.37,1.11,1.99,2.3
0.6935858726501465,-0.55,0.69,2.39,2.54
0.6953690052032471,-0.87,0.39,2.89,3.04
0.7008390426635742,-1.14,0.47,2.18,2.5
0.7107901573181152,-1.0,-0.25,1.56,1.86
0.7208328247070312,-0.79,-1.27,1.63,2.21
0.7308530807495117,-0.64,-1.86,1.05,2.22
0.7415471076965332,-0.6,-2.41,0.89,2.63
0.7518119812011719,-0.45,-3.09,0.83,3.23
0.7616128921508789,-0.36,-3.54,0.85,3.65
0.7720110416412354,-0.61,-4.0,1.47,4.3
0.7953329086303711,-0.76,-4.48,2.25,5.07
0.7971959114074707,-0.79,-4.98,2.26,5.52
0.8013339042663574,-0.76,-5.49,1.43,5.72
0.8206849098205566,-0.54,-5.89,0.45,5.93
0.8219449520111084,-0.14,-6.29,-0.34,6.3
0.8342709541320801,0.05,-6.53,-1.14,6.62
0.842069149017334,-0.04,-6.55,-1.57,6.73
0.8521370887756348,-0.17,-6.65,-1.52,6.82
0.8623018264770508,-0.39,-6.86,-1.26,6.98
0.8722329139709473,-0.47,-6.89,-0.56,6.92
0.8941700458526611,-0.48,-7.36,0.01,7.37
0.8959779739379883,-0.55,-7.61,0.19,7.63
0.9019818305969238,-0.6,-7.65,0.21,7.67
0.9120509624481201,-0.55,-7.57,0.35,7.59
0.9222021102905273,-0.4,-7.65,0.37,7.66
0.9332370758056641,-0.17,-7.42,-0.12,7.42
0.9426698684692383,-0.03,-6.91,-1.0,6.98
0.9530720710754395,-0.19,-6.55,-1.62,6.75
0.9632768630981445,-0.46,-6.58,-1.87,6.85
0.9731059074401855,-0.6,-6.56,-1.94,6.86
0.9953451156616211,-0.63,-6.42,-1.86,6.71
0.9970450401306152,-0.6,-6.29,-1.16,6.42
1.002760887145996,-0.65,-6.03,-0.17,6.06
1.020482063293457,-0.83,-5.76,0.62,5.85
1.0230951309204102,-0.76,-5.37,1.07,5.52
1.0333490371704102,-0.48,-5.03,1.02,5.15
1.0435340404510498,-0.08,-4.77,0.51,4.79
1.0538740158081055,0.22,-4.33,-0.02,4.33
1.0641729831695557,0.49,-3.68,0.04,3.71
1.073768138885498,0.34,-3.08,0.08,3.09
1.0973548889160156,-0.28,-2.13,-0.04,2.14
1.0990829467773438,-0.86,-0.72,0.25,1.14
1.1034820079803467,-1.38,0.43,0.83,1.66
1.1195769309997559,-1.61,1.21,1.27,2.38
1.1236538887023926,-1.44,1.79,1.45,2.71
1.1341710090637207,-0.72,2.19,1.8,2.92
1.144364833831787,0.15,3.07,1.13,3.27
1.1545610427856445,0.44,3.98,0.14,4.0
1.1646239757537842,0.65,4.88,-0.58,4.95
1.1746230125427246,0.91,5.51,-0.93,5.66
1.1982011795043945,1.05,5.98,-0.57,6.09
1.1999731063842773,1.15,6.29,0.38,6.4
1.2044038772583008,1.37,6.56,1.45,6.85
1.2146830558776855,1.35,6.86,1.93,7.25
1.2251591682434082,1.16,7.54,2.07,7.9
1.2348308563232422,0.83,8.52,2.04,8.8
1.2449820041656494,0.65,9.17,1.99,9.4
1.2548260688781738,0.61,9.17,1.91,9.38
1.2653369903564453,0.64,8.94,1.81,9.14
1.2750911712646484,0.62,8.46,2.04,8.72
1.298509120941162,0.47,8.02,2.61,8.44
1.300389051437378,0.01,7.69,3.61,8.49
1.3048670291900635,-0.38,7.13,4.55,8.46
1.3149371147155762,-0.74,6.45,4.81,8.07
1.3256750106811523,-1.01,5.96,4.37,7.45
1.335541009902954,-0.98,5.51,3.67,6.69
1.345984935760498,-0.74,4.75,3.19,5.76
1.3558568954467773,-0.44,3.88,2.68,4.73
1.3660290241241455,-0.02,3.17,1.91,3.7
1.3762078285217285,0.45,2.54,1.08,2.79
1.3988499641418457,0.85,1.92,0.49,2.15
1.400637149810791,0.88,1.22,0.24,1.52
1.4054641723632812,0.5,0.88,0.34,1.06
1.4155199527740479,0.05,0.81,0.66,1.04
1.4257190227508545,-0.44,0.65,1.09,1.34
1.4366140365600586,-0.7,0.26,1.38,1.56
1.4465210437774658,-0.72,-0.33,1.32,1.53
1.4565060138702393,-0.45,-1.0,1.01,1.49
1.4669179916381836,-0.08,-1.77,0.65,1.88
1.4772801399230957,0.19,-2.66,0.48,2.7
1.501884937286377,0.31,-3.27,0.53,3.32
1.5036699771881104,0.24,-3.64,0.66,3.7
1.506253957748413,-0.18,-3.85,0.47,3.88
1.5161781311035156,-0.83,-3.66,0.07,3.75
1.5270929336547852,-0.95,-3.58,0.07,3.7
1.536984920501709,-0.78,-4.24,0.59,4.35
1.5471291542053223,-0.52,-5.38,1.31,5.56
1.557070016860962,-0.14,-6.16,1.82,6.42
1.5679421424865723,0.15,-6.54,2.03,6.84
1.5778851509094238,0.31,-6.89,2.06,7.19
1.6027719974517822,0.42,-7.05,1.86,7.3
1.6042308807373047,0.09,-7.02,1.25,7.13
1.606977939605713,-0.39,-6.47,0.46,6.49
1.6170430183410645,-0.49,-6.01,0.04,6.03
1.6271028518676758,-0.45,-6.2,0.06,6.21
1.6377511024475098,-0.38,-6.29,0.13,6.3
1.648144006729126,-0.39,-6.24,0.35,6.26
1.6577091217041016,-0.54,-6.29,0.75,6.35
1.6681740283966064,-0.61,-6.42,1.27,6.57
1.6788380146026611,-0.63,-6.41,1.58,6.63
1.7035579681396484,-0.8,-6.34,1.52,6.56
1.7050299644470215,-0.98,-5.97,1.17,6.16
1.7079110145568848,-1.08,-5.48,0.7,5.62
1.717905044555664,-1.01,-5.0,0.23,5.1
1.727841854095459,-0.91,-4.72,-0.13,4.8
1.73860502243042,-0.88,-4.77,-0.28,4.85
1.7487280368804932,-0.85,-4.75,-0.43,4.84
1.7588989734649658,-1.0,-4.73,-0.47,4.85
1.7687678337097168,-1.43,-4.78,-0.47,5.01
1.779041051864624,-1.87,-4.86,-0.43,5.22
1.8039729595184326,-2.12,-5.38,0.07,5.78
1.8054680824279785,-2.11,-6.36,0.91,6.76
1.808560848236084,-1.85,-7.36,1.39,7.71
1.8184828758239746,-1.31,-8.0,1.57,8.25
1.828476905822754,-0.73,-8.33,1.65,8.52
1.8393831253051758,-0.45,-8.47,1.25,8.57
1.8491590023040771,-0.42,-8.37,0.73,8.41
1.8593480587005615,-0.52,-8.03,0.63,8.07
1.8694109916687012,-0.7,-7.23,0.85,7.31
1.8797998428344727,-0.71,-6.05,0.99,6.17
1.9022369384765625,-0.33,-4.88,1.18,5.03
1.9037179946899414,0.19,-4.18,1.48,4.43
1.9090080261230469,0.34,-3.95,2.15,4.51
1.9191930294036865,0.05,-3.48,2.98,4.58
1.929184913635254,-0.29,-2.34,3.2,3.97
1.9400420188903809,-0.26,-0.71,2.75,2.85
1.9500980377197266,0.27,1.41,2.07,2.51
1.9601430892944336,0.59,3.09,1.0,3.3
1.9699211120605469,0.59,4.13,-0.32,4.18
1.9807090759277344,0.48,5.33,-1.44,5.54
2.004581928253174,0.22,6.52,-2.17,6.87
2.0060229301452637,0.1,7.21,-2.74,7.71
2.009700059890747,0.33,7.75,-2.67,8.2
2.0198779106140137,0.68,8.6,-1.91,8.83
2.029834032058716,0.44,9.1,-1.4,9.21
2.0413570404052734,0.22,9.56,-0.97,9.61
2.050722122192383,0.36,9.72,-0.63,9.74
2.0607471466064453,0.3,9.33,-0.41,9.34
2.0711021423339844,-0.03,9.24,0.22,9.24
2.081321954727173,-0.71,9.7,1.07,9.78
2.106395959854126,-1.42,10.33,1.91,10.6
2.1078040599823,-1.93,10.61,2.46,11.06
2.1108269691467285,-2.06,10.37,3.2,11.04
2.1204450130462646,-2.02,9.64,4.25,10.72
2.1312551498413086,-1.93,8.65,5.04,10.19
2.1406168937683105,-1.78,7.76,5.48,9.66
2.151165008544922,-1.62,6.93,5.52,9.0
2.161533832550049,-1.38,6.24,4.92,8.06
2.1711368560791016,-1.07,5.66,4.29,7.18
2.182371139526367,-0.64,5.1,3.82,6.4
2.207024097442627,-0.24,4.28,3.39,5.46
2.2084829807281494,-0.09,3.33,3.21,4.62
2.2111690044403076,-0.08,2.59,3.14,4.07
2.2212460041046143,-0.14,1.88,2.93,3.48
2.2313220500946045,-0.05,1.14,2.73,2.95
2.2413620948791504,0.06,0.18,2.66,2.66
2.252267837524414,0.18,-0.93,2.64,2.8
2.2622599601745605,0.41,-1.86,2.52,3.15
2.2717790603637695,0.57,-2.62,2.36,3.57
2.2824020385742188,0.45,-3.57,1.91,4.07
2.3053009510040283,0.05,-4.36,1.04,4.48
2.307157039642334,-0.21,-4.59,0.07,4.59
2.3117799758911133,-0.2,-4.93,-0.65,4.97
2.322312831878662,-0.12,-5.75,-1.19,5.87
2.3320629596710205,0.08,-6.4,-1.52,6.57
2.3421249389648438,0.27,-6.96,-1.57,7.13
2.3521180152893066,0.29,-7.57,-1.21,7.67
2.363085985183716,0.28,-7.93,-0.51,7.95
2.3731350898742676,0.2,-8.25,-0.04,8.25
2.3827381134033203,-0.04,-8.5,0.07,8.5
2.4073660373687744,-0.35,-8.47,-0.02,8.47
2.4091999530792236,-0.7,-8.31,-0.06,8.33
2.4125750064849854,-1.0,-8.21,-0.11,8.27
2.43093204498291,-1.05,-8.44,0.05,8.5
2.43275785446167,-1.11,-8.69,0.4,8.76
2.4439148902893066,-1.22,-8.76,0.79,8.87
2.4533491134643555,-1.22,-8.96,1.27,9.13
2.4634220600128174,-1.33,-9.13,1.64,9.37
2.4736571311950684,-1.46,-9.0,1.79,9.29
2.4835829734802246,-1.52,-8.72,1.73,9.01
2.5075058937072754,-1.5,-8.48,1.61,8.76
2.5093400478363037,-1.33,-8.16,1.29,8.36
2.5131750106811523,-1.11,-7.88,0.89,8.0
2.531010150909424,-0.95,-7.5,0.52,7.57
2.5334279537200928,-0.83,-6.88,0.25,6.93
2.543455123901367,-0.64,-6.35,-0.01,6.38
2.5541980266571045,-0.44,-6.13,-0.02,6.14
2.5640931129455566,-0.5,-5.88,0.36,5.91
2.574489116668701,-0.59,-5.22,0.74,5.3
2.583915948867798,-0.53,-4.44,0.85,4.55
2.6085360050201416,-0.61,-3.89,0.8,4.01
2.610395908355713,-0.48,-3.36,0.76,3.47
2.6139168739318848,-0.19,-3.15,0.47,3.19
2.631071090698242,-0.06,-3.1,-0.21,3.1
2.6341450214385986,0.06,-2.67,-0.86,2.8
2.6441550254821777,0.02,-1.83,-1.41,2.31
2.6552491188049316,-0.22,-0.72,-1.72,1.87
2.664823055267334,-0.34,0.7,-1.59,1.77
2.674957036972046,-0.22,2.55,-1.24,2.84
2.6849560737609863,0.13,4.09,-1.05,4.22
2.7072789669036865,0.4,4.49,-1.1,4.64
2.7091331481933594,0.56,4.51,-0.9,4.63
2.71464204788208,0.76,4.63,-0.78,4.75
2.730790138244629,0.91,4.92,-0.71,5.05
2.734921932220459,1.12,5.56,-0.46,5.69
2.745645046234131,1.24,6.21,-0.19,6.33
2.7555508613586426,1.12,6.82,0.09,6.91
2.7654638290405273,0.96,7.51,0.88,7.62
2.776221990585327,0.84,7.88,1.96,8.16
2.7855401039123535,0.61,7.94,2.74,8.42
2.8117408752441406,0.33,8.02,3.07,8.59
2.813560962677002,-0.1,8.17,2.93,8.68
2.8153481483459473,-0.59,8.46,2.88,8.95
2.8303120136260986,-0.99,8.48,3.33,9.16
2.835513114929199,-1.35,8.17,3.95,9.17
2.8455519676208496,-1.62,7.68,4.62,9.1
2.8564229011535645,-1.74,7.15,5.37,9.1
2.8662710189819336,-1.71,6.68,5.87,9.05
2.8766860961914062,-1.73,6.14,5.9,8.68
2.886387825012207,-1.82,5.77,5.68,8.29
2.911267042160034,-1.6,5.35,5.13,7.58
2.9130959510803223,-1.1,4.75,4.23,6.45
2.916018009185791,-0.48,3.99,3.2,5.13
2.9291558265686035,-0.05,3.17,2.33,3.93
2.9362668991088867,0.2,2.37,1.71,2.92
2.9470901489257812,0.41,1.55,1.51,2.2
2.9572229385375977,0.57,0.86,1.56,1.87
2.96669602394104,0.65,0.36,1.23,1.43
2.977447032928467,0.57,-0.01,0.89,1.05
2.986959934234619,0.35,-0.33,1.05,1.15
3.013007164001465,0.07,-0.85,1.2,1.47
3.0148470401763916,-0.19,-1.34,1.21,1.81
3.0166590213775635,-0.3,-1.78,1.15,2.14
3.028809070587158,-0.27,-2.38,1.09,2.63
3.0369749069213867,-0.1,-3.07,0.92,3.2
3.0473508834838867,-0.03,-3.67,0.58,3.71
3.058022975921631,-0.18,-3.99,0.23,4.0
3.067318916320801,-0.33,-4.19,-0.05,4.2
3.0778839588165283,-0.5,-4.29,-0.11,4.32
3.087894916534424,-0.61,-4.47,0.19,4.51
3.110846996307373,-0.71,-4.84,0.63,4.93
3.112751007080078,-0.75,-5.24,1.03,5.39
3.1175079345703125,-0.66,-5.69,1.28,5.86
3.1275339126586914,-0.6,-6.17,1.28,6.32
3.137843132019043,-0.59,-6.55,1.09,6.66
3.14857816696167,-0.64,-6.78,0.84,6.86
3.158276081085205,-0.7,-6.95,0.44,6.99
3.1679558753967285,-0.92,-7.08,-0.07,7.13
3.178737163543701,-1.12,-7.23,-0.41,7.32
3.1887309551239014,-1.14,-7.44,-0.7,7.55
3.213468074798584,-1.14,-7.59,-0.93,7.73
3.2152249813079834,-1.23,-7.75,-0.89,7.89
3.218113899230957,-1.25,-7.93,-0.54,8.04
3.228508949279785,-1.3,-8.2,0.08,8.3
3.238278865814209,-1.42,-8.51,0.76,8.66
3.2484049797058105,-1.41,-8.68,1.14,8.86
3.2592740058898926,-1.29,-8.69,1.17,8.86
3.2691588401794434,-1.09,-8.62,1.11,8.75
3.279487133026123,-0.82,-8.53,0.89,8.61
3.289590835571289,-0.62,-8.5,0.54,8.53
3.316226005554199,-0.5,-8.44,0.29,8.45
3.317723035812378,-0.42,-8.34,-0.06,8.35
3.3189029693603516,-0.29,-8.19,-0.55,8.21
3.3290090560913086,-0.23,-7.93,-0.74,7.96
3.3391120433807373,-0.31,-7.5,-0.42,7.51
3.349076986312866,-0.4,-7.09,-0.09,7.1
3.3602499961853027,-0.34,-6.85,0.2,6.86
3.369710922241211,-0.25,-6.6,0.62,6.63
3.3798890113830566,-0.06,-5.86,0.9,5.92
3.39028000831604,0.3,-4.9,0.93,4.99
3.4180140495300293,0.83,-4.11,1.03,4.31
3.419556140899658,1.19,-3.46,0.94,3.77
3.420663833618164,1.26,-2.33,0.7,2.73
3.4297239780426025,1.23,-0.81,0.37,1.51
3.4412431716918945,0.99,0.7,0.24,1.23
3.4497909545898438,0.82,1.98,0.51,2.2
3.4598300457000732,0.78,3.14,0.94,3.36
3.4707980155944824,0.61,4.3,1.17,4.49
3.4804160594940186,0.32,5.56,1.15,5.68
3.490830898284912,0.22,6.87,1.14,6.96
3.5166940689086914,0.05,7.68,1.07,7.75
3.5179848670959473,-0.08,7.98,1.26,8.07
3.520167827606201,0.0,8.45,1.87,8.65
3.530561923980713,0.02,8.65,2.23,8.93
3.5404720306396484,-0.01,8.76,2.19,9.02
3.550405979156494,0.0,8.99,2.14,9.24
3.5615179538726807,-0.33,9.13,2.3,9.42
3.5720601081848145,-0.89,9.31,2.71,9.73
3.5813660621643066,-1.4,9.55,3.68,10.32
3.591620922088623,-1.71,9.46,4.71,10.7
3.616297960281372,-1.85,8.99,4.97,10.43
3.617856025695801,-2.0,8.54,4.59,9.89
3.620823860168457,-2.21,8.26,3.83,9.36
3.631119966506958,-2.23,8.0,3.02,8.83
3.6412229537963867,-1.95,7.55,2.23,8.11
3.6512699127197266,-1.53,6.83,1.49,7.15
3.662194013595581,-1.09,5.89,1.17,6.1
3.6720938682556152,-0.72,4.88,1.4,5.12
3.681488037109375,-0.5,4.03,1.87,4.47
3.6923880577087402,-0.26,3.38,2.2,4.04
3.718595027923584,-0.18,2.79,2.14,3.52
3.7200570106506348,-0.49,2.39,1.86,3.06
3.721606969833374,-0.66,2.04,1.68,2.72
3.731786012649536,-0.67,1.41,1.62,2.24
3.7419509887695312,-0.7,0.51,1.88,2.06
3.752203941345215,-0.6,-0.39,2.54,2.63
3.762795925140381,-0.43,-1.3,3.06,3.35
3.772542953491211,-0.24,-2.1,3.22,3.85
3.7824320793151855,-0.09,-2.79,3.12,4.18
3.7928390502929688,-0.05,-3.39,2.76,4.37
3.818882942199707,-0.07,-4.02,1.98,4.48
3.820218086242676,-0.07,-4.61,1.03,4.72
3.8224501609802246,-0.18,-5.0,0.1,5.0
3.8324429988861084,-0.33,-5.19,-0.42,5.21
3.8425841331481934,-0.32,-5.64,-0.37,5.66
3.852632999420166,-0.28,-6.36,0.16,6.36
3.8627071380615234,-0.25,-6.9,0.94,6.96
3.8733930587768555,-0.25,-7.34,1.5,7.49
3.883229970932007,-0.21,-7.81,1.76,8.0
3.893537998199463,-0.1,-8.11,1.76,8.29
3.9177770614624023,-0.11,-8.24,1.39,8.35
3.9193339347839355,-0.25,-8.3,0.78,8.34
3.922924041748047,-0.4,-8.31,0.14,8.32
3.933212995529175,-0.57,-8.24,-0.34,8.26
3.943349838256836,-0.75,-8.27,-0.34,8.31
3.953317165374756,-0.82,-8.56,0.22,8.6
3.963386058807373,-0.77,-8.89,0.95,8.97
3.97412109375,-0.63,-9.14,1.5,9.28
3.984386920928955,-0.58,-9.31,1.74,9.48
3.99406099319458,-0.69,-9.22,1.57,9.37
4.017277956008911,-0.7,-8.8,1.2,8.9
4.0190269947052,-0.64,-8.43,0.84,8.49
4.022384166717529,-0.58,-8.13,0.53,8.16
4.0325608253479,-0.49,-7.66,0.24,7.67
4.042633056640625,-0.34,-7.11,-0.1,7.11
4.0525898933410645,-0.2,-6.63,-0.36,6.64
4.063357830047607,-0.1,-6.04,-0.25,6.04
4.073529005050659,0.06,-5.32,-0.11,5.32
4.083348035812378,0.11,-4.74,-0.29,4.75
4.093976020812988,-0.08,-4.16,-0.41,4.18
4.120093822479248,-0.45,-3.22,-0.19,3.25
4.122129917144775,-0.74,-2.23,0.34,2.37
4.123383045196533,-0.93,-1.6,0.81,2.02
4.141014099121094,-0.92,-0.97,1.07,1.71
4.143466949462891,-0.81,-0.07,1.06,1.33
4.1556549072265625,-0.66,0.86,0.73,1.3
4.16376805305481,-0.5,1.86,0.42,1.97
4.17383599281311,-0.26,3.07,0.19,3.08
4.184658050537109,0.11,4.17,-0.09,4.17
4.1942901611328125,0.66,4.99,-0.1,5.03
4.220396041870117,1.21,5.72,0.38,5.85
4.222130060195923,1.41,6.51,0.99,6.73
4.223829984664917,1.3,7.31,1.48,7.57
4.240906000137329,1.05,8.23,1.88,8.5
4.243907928466797,0.81,9.11,2.0,9.36
4.256389141082764,0.45,9.81,1.8,9.98
4.264535903930664,0.19,10.39,1.51,10.5
4.274791955947876,-0.24,10.87,1.37,10.95
4.28500509262085,-1.02,11.35,1.55,11.5
4.294852018356323,-1.89,11.71,1.84,12.0
4.317870140075684,-2.65,11.66,2.17,12.15
4.319169998168945,-2.99,11.0,2.71,11.71
4.324562072753906,-2.99,9.94,3.15,10.84
4.338801860809326,-2.81,8.8,3.37,9.83
4.344933986663818,-2.64,7.73,3.28,8.8
4.354874134063721,-2.46,6.64,2.98,7.68
4.365039825439453,-2.03,5.43,2.74,6.41
4.375715017318726,-1.42,4.13,2.49,5.02
4.385658025741577,-0.81,2.82,2.21,3.67
4.395646095275879,-0.33,1.71,1.77,2.48
4.419656991958618,-0.01,0.8,1.24,1.47
4.421424865722656,0.35,-0.11,1.09,1.15
4.42510986328125,0.67,-1.13,1.32,1.86
4.440598964691162,0.95,-1.94,1.61,2.69
4.445312023162842,1.03,-2.66,1.74,3.34
4.455380916595459,0.9,-3.31,1.92,3.93
4.466431140899658,0.76,-3.78,2.07,4.37
4.476078033447266,0.67,-4.42,1.88,4.84
4.486634969711304,0.65,-5.1,1.49,5.35
4.496260166168213,0.55,-5.64,1.12,5.77
4.521841049194336,0.23,-6.2,0.59,6.23
4.523580074310303,0.01,-6.48,-0.02,6.48
4.526134967803955,0.0,-6.62,-0.45,6.63
4.539872169494629,-0.18,-6.84,-0.45,6.85
4.546050071716309,-0.52,-6.98,0.12,7.0
4.556516170501709,-0.89,-7.2,0.99,7.32
4.566838979721069,-1.28,-7.48,1.74,7.78
4.576733112335205,-1.54,-7.83,2.49,8.35
4.587100028991699,-1.56,-8.27,3.14,8.98
4.596837997436523,-1.44,-8.69,3.47,9.46
4.623960971832275,-1.27,-9.05,3.38,9.74
4.625756025314331,-1.09,-9.43,2.87,9.91
4.626993179321289,-0.9,-9.66,2.11,9.92
4.6395440101623535,-0.7,-9.82,1.32,9.93
4.6494410037994385,-0.45,-9.88,0.6,9.9
4.660399913787842,-0.24,-9.82,0.0,9.82
4.670103073120117,-0.09,-9.76,-0.46,9.77
4.680190086364746,-0.02,-9.71,-0.73,9.73
4.690525054931641,-0.01,-9.52,-0.82,9.55
4.700450897216797,-0.07,-9.01,-0.74,9.04
4.72500205039978,0.02,-8.33,-0.61,8.35
4.726824998855591,0.18,-7.82,-0.53,7.84
4.729697942733765,0.26,-7.54,-0.45,7.55
4.74013090133667,0.29,-7.29,-0.27,7.3
4.750104904174805,0.16,-6.97,-0.1,6.97
4.760191917419434,-0.08,-6.36,0.19,6.36
4.771195888519287,-0.44,-5.05,0.54,5.09
4.780612945556641,-0.74,-3.44,0.49,3.55
4.791329860687256,-0.78,-2.27,-0.01,2.4
4.8013410568237305,-0.62,-1.48,-0.65,1.73
4.828411102294922,-0.64,-0.77,-0.81,1.28
4.830235958099365,-0.88,0.02,-0.21,0.9
4.831164836883545,-1.15,1.05,0.85,1.77
4.840814113616943,-0.84,2.8,2.03,3.55
4.8507959842681885,-0.14,4.9,2.41,5.46
4.860918998718262,0.49,7.1,1.98,7.38
4.871827125549316,0.76,9.39,1.26,9.5
4.881300926208496,0.77,11.6,0.68,11.64
4.891707897186279,0.58,13.23,0.03,13.24
4.902176856994629,0.29,14.7,-0.24,14.7
4.926162004470825,-0.19,16.29,0.31,16.29
4.927299976348877,-1.16,17.62,1.88,17.75
4.931282997131348,-2.74,18.03,4.28,18.73
4.942229986190796,-4.56,17.52,7.25,19.5
4.952502965927124,-5.9,16.35,9.95,20.02
4.962429046630859,-6.49,14.72,11.29,19.65
4.97235894203186,-5.99,12.78,11.15,17.98
4.982311010360718,-4.98,10.82,10.17,15.66
4.99255895614624,-4.01,8.55,8.7,12.84
5.0026140213012695,-2.85,6.24,6.96,9.77
5.024420976638794,-1.58,4.27,5.12,6.85
5.025522947311401,-0.46,2.57,3.45,4.32
5.031790018081665,0.4,1.15,2.23,2.54
5.0420520305633545,0.91,-0.09,1.32,1.6
5.052298069000244,1.12,-1.44,0.49,1.88
5.062319040298462,1.25,-2.78,-0.09,3.04
5.073155879974365,1.38,-4.04,-0.26,4.27
5.083155155181885,1.56,-4.98,-0.2,5.22
5.09280800819397,1.64,-5.73,-0.22,5.96
5.103564977645874,1.6,-6.21,-0.3,6.41
5.130496978759766,1.4,-6.34,-0.35,6.5
5.131969928741455,0.96,-6.65,-0.39,6.73
5.132926940917969,0.56,-7.23,-0.36,7.26
5.143172979354858,0.35,-7.76,-0.05,7.76
5.1529741287231445,0.16,-8.32,0.62,8.34
5.1630189418792725,-0.03,-8.96,1.46,9.07
5.173101902008057,-0.05,-9.58,2.12,9.81
5.184036016464233,0.02,-10.06,2.5,10.36
5.193387031555176,0.04,-10.44,2.75,10.79
5.204031944274902,-0.06,-10.73,3.01,11.14
5.230556011199951,-0.23,-10.98,3.22,11.44
5.2320380210876465,-0.56,-11.18,3.04,11.59
5.233499050140381,-1.12,-11.06,2.33,11.35
5.243677139282227,-1.43,-10.68,1.6,10.89
5.253790855407715,-1.44,-10.6,1.07,10.75
5.263739109039307,-1.25,-10.75,0.84,10.85
5.273756980895996,-0.95,-10.95,0.87,11.02
5.2845778465271,-0.59,-11.06,0.93,11.11
5.294080972671509,-0.26,-11.02,0.83,11.05
5.304908037185669,-0.07,-10.79,0.62,10.8
5.330946922302246,-0.05,-10.27,0.38,10.27
5.332201957702637,-0.22,-9.54,0.13,9.54
5.333901882171631,-0.49,-8.79,-0.16,8.8
5.355136871337891,-0.79,-8.06,-0.27,8.1
5.356409072875977,-0.92,-7.36,-0.17,7.41
5.367978096008301,-0.93,-6.78,-0.09,6.84
5.374536991119385,-0.81,-6.32,-0.37,6.38
