time,wx,wy,wz
2.479022979736328,-1.12,1.92,3.03
2.4883339405059814,-0.4,2.55,2.93
2.4989140033721924,0.22,2.54,2.45
2.5088050365448,0.73,2.11,1.86
2.5316638946533203,1.04,1.22,1.01
2.5318539142608643,1.04,1.22,1.01
2.537977933883667,0.76,1.17,0.86
2.5480690002441406,0.32,1.41,0.67
2.5581181049346924,-0.16,1.75,0.36
2.5687220096588135,-0.6,2.11,-0.01
2.578812837600708,-0.95,2.31,-0.35
2.588249921798706,-1.1,2.35,-0.53
2.598615884780884,-1.04,2.13,-0.62
2.6320888996124268,-0.31,0.56,-0.65
2.6322648525238037,-0.31,0.56,-0.65
2.6324150562286377,-0.31,0.56,-0.65
2.6376729011535645,-0.21,0.31,-0.57
2.6477999687194824,-0.29,0.43,-0.49
2.6584889888763428,-0.51,0.85,-0.44
2.668322801589966,-0.74,1.42,-0.43
2.6782867908477783,-0.88,1.7,-0.46
2.6882529258728027,-0.92,1.48,-0.53
2.6982619762420654,-1.0,0.9,-0.51
2.708317995071411,-1.11,0.41,-0.33
2.7300078868865967,-1.19,0.78,0.07
2.730186939239502,-1.19,0.78,0.07
2.7374188899993896,-1.2,1.39,0.05
2.7474558353424072,-1.06,1.6,-0.21
2.7574079036712646,-0.73,1.34,-0.57
2.7678768634796143,-0.6,0.48,-0.91
2.778162956237793,-0.94,-0.73,-1.26
2.7879750728607178,-1.36,-1.66,-1.36
2.797938108444214,-1.62,-2.15,-1.17
2.808027982711792,-1.71,-2.29,-0.84
2.830004930496216,-1.71,-1.68,-0.17
2.830183982849121,-1.71,-1.68,-0.17
2.8370299339294434,-1.95,-1.66,-0.11
2.8470728397369385,-2.27,-1.82,-0.1
2.8572537899017334,-2.51,-1.78,-0.11
2.86850905418396,-2.57,-1.45,-0.21
2.878298044204712,-2.35,-0.98,-0.34
2.887338876724243,-1.9,-0.5,-0.44
2.897655963897705,-1.43,-0.38,-0.52
2.90993595123291,-1.06,-0.69,-0.55
2.9304211139678955,-0.49,-1.43,-0.34
2.930600881576538,-0.49,-1.43,-0.34
2.9368109703063965,-0.16,-1.5,-0.1
2.947553873062134,0.2,-1.44,0.15
2.9567368030548096,0.55,-1.3,0.32
2.9675049781799316,0.8,-1.14,0.37
2.977613925933838,0.92,-0.96,0.34
2.987306833267212,0.81,-0.78,0.26
2.9973669052124023,0.54,-0.53,0.2
3.007244825363159,0.27,-0.22,0.21
3.0319740772247314,0.09,0.35,0.34
3.032155990600586,0.09,0.35,0.34
3.0364348888397217,0.24,0.41,0.37
3.0466489791870117,0.45,0.26,0.36
3.056504011154175,0.64,0.01,0.28
3.067211866378784,0.7,-0.18,0.2
3.076935052871704,0.65,-0.2,0.16
3.087049961090088,0.52,-0.06,0.17
3.0969650745391846,0.4,0.14,0.17
3.1280930042266846,0.59,0.61,0.28
3.128272771835327,0.59,0.61,0.28
3.1286728382110596,0.59,0.61,0.28
3.136103868484497,0.92,0.55,0.33
3.1463658809661865,1.32,0.37,0.34
3.1569011211395264,1.71,0.17,0.25
3.166682004928589,1.96,-0.01,0.12
3.176654100418091,1.99,-0.07,0.0
3.186630964279175,1.84,-0.03,-0.06
3.197152853012085,1.58,0.01,-0.05
3.2064740657806396,1.33,0.06,0.01
3.2303388118743896,1.06,-0.12,0.3
3.2307939529418945,1.06,-0.12,0.3
3.2358291149139404,1.02,-0.54,0.45
3.2458689212799072,0.83,-1.02,0.44
3.2558748722076416,0.26,-1.24,0.06
3.26629900932312,-0.54,-0.93,-0.65
3.2765719890594482,-0.99,0.18,-1.17
3.287329912185669,-0.7,1.77,-0.96
3.2972800731658936,-0.25,2.49,-0.3
3.328745126724243,-1.68,-0.32,0.3
3.3289239406585693,-1.68,-0.32,0.3
3.329072952270508,-1.68,-0.32,0.3
3.3355510234832764,-1.86,-0.45,0.32
3.3457300662994385,-1.51,-0.51,0.51
3.3561339378356934,-0.98,-0.72,0.67
3.3662049770355225,-0.6,-1.09,0.73
3.376203775405884,-0.53,-1.55,0.69
3.3859550952911377,-0.82,-1.84,0.6
3.396192789077759,-1.37,-1.88,0.5
3.4276950359344482,-2.31,-0.5,0.39
3.4278769493103027,-2.31,-0.5,0.39
3.4280478954315186,-2.31,-0.5,0.39
3.4353978633880615,-1.96,-0.07,0.4
3.445302963256836,-1.24,0.15,0.46
3.4552199840545654,-0.31,0.02,0.51
3.465977907180786,0.52,-0.37,0.47
3.4758460521698,1.06,-0.62,0.39
3.485635995864868,1.26,-0.65,0.35
3.4957640171051025,1.19,-0.4,0.32
3.5275747776031494,0.42,0.29,-0.08
3.5277798175811768,0.42,0.29,-0.08
3.5279290676116943,0.42,0.29,-0.08
3.534956932067871,0.27,0.28,-0.3
3.545069932937622,0.25,0.29,-0.46
3.5548980236053467,0.33,0.33,-0.53
3.565605878829956,0.46,0.37,-0.53
3.5753657817840576,0.62,0.37,-0.5
3.5851800441741943,0.75,0.34,-0.47
3.5958449840545654,0.83,0.33,-0.44
3.6294620037078857,0.67,0.4,-0.21
3.6296417713165283,0.67,0.4,-0.21
3.6297991275787354,0.67,0.4,-0.21
3.634572982788086,0.69,0.4,-0.08
3.6448709964752197,0.8,0.38,0.02
3.6551320552825928,0.94,0.34,0.01
3.6650569438934326,0.92,0.27,-0.15
3.674865961074829,0.71,0.21,-0.41
3.6847598552703857,0.37,0.05,-0.65
3.6948540210723877,0.23,-0.09,-0.72
3.726844072341919,1.87,-0.15,0.22
3.727020025253296,1.87,-0.15,0.22
3.7271718978881836,1.87,-0.15,0.22
3.734571933746338,1.75,-0.49,0.07
3.74491810798645,1.32,-0.26,-0.33
3.754856824874878,0.81,0.42,-0.67
3.765199899673462,0.22,0.78,-0.72
3.7754249572753906,-0.54,0.82,-0.59
3.785062074661255,-1.41,0.62,-0.37
3.7951419353485107,-2.47,0.16,-0.23
3.828812837600708,-4.24,-0.24,0.0
