time,wx,wy,wz
3.0702648162841797,-2.63,4.1,4.75
3.081273078918457,-2.29,1.69,2.64
3.0896430015563965,-1.19,-1.07,0.24
3.1013689041137695,0.42,-3.4,-1.64
3.111042022705078,1.91,-4.55,-2.83
3.119623899459839,2.74,-4.47,-3.52
3.131485939025879,2.77,-3.39,-4.02
3.140233039855957,2.22,-2.04,-4.66
3.151333808898926,1.52,-1.3,-5.58
3.1602189540863037,1.01,-1.4,-6.65
3.171165943145752,0.79,-2.23,-7.65
3.182048797607422,0.7,-3.37,-8.48
3.1894021034240723,0.54,-4.32,-9.16
3.201490879058838,0.27,-4.63,-9.71
3.2104930877685547,-0.16,-4.19,-10.09
3.219209909439087,-0.78,-3.41,-10.3
3.2318079471588135,-1.47,-2.61,-10.45
3.240006923675537,-2.02,-1.87,-10.76
3.2508440017700195,-2.29,-1.3,-11.19
3.259946823120117,-2.26,-1.12,-11.7
3.270514965057373,-2.02,-1.36,-12.14
3.2815890312194824,-1.74,-1.95,-12.39
3.289233922958374,-1.54,-2.64,-12.41
3.2998080253601074,-1.56,-3.19,-12.2
3.309849977493286,-1.79,-3.39,-11.86
3.319061756134033,-2.19,-3.13,-11.42
3.3313419818878174,-2.7,-2.49,-10.85
3.340894937515259,-3.26,-1.7,-10.2
3.3501079082489014,-3.79,-0.92,-9.62
3.3608779907226562,-4.21,-0.27,-9.2
3.369414806365967,-4.49,0.14,-9.01
3.380457878112793,-4.63,0.27,-9.04
3.389063835144043,-4.59,0.38,-9.16
3.4001729488372803,-4.31,0.52,-9.16
3.4090189933776855,-3.82,0.68,-8.97
3.419973850250244,-3.12,0.82,-8.68
3.429502010345459,-2.39,0.56,-8.5
3.440402030944824,-1.67,-0.25,-8.55
3.449388027191162,-0.83,-1.13,-8.81
3.460146903991699,0.24,-2.04,-8.77
3.469120979309082,1.38,-2.92,-8.14
3.4802517890930176,2.28,-3.74,-7.02
3.4885668754577637,3.0,-4.17,-5.68
3.4993789196014404,3.6,-3.93,-4.38
3.5086398124694824,3.92,-3.22,-3.31
3.519476890563965,3.88,-2.25,-2.29
3.531120777130127,3.53,-1.28,-1.19
3.5393338203430176,2.99,-0.45,0.05
3.550400972366333,2.44,0.29,1.59
3.559201955795288,2.04,0.84,3.16
3.570267915725708,1.85,1.27,4.6
3.5810418128967285,1.87,1.57,5.92
3.58845591545105,2.07,1.75,7.1
3.5996828079223633,2.4,1.81,8.15
3.6097140312194824,2.84,1.76,9.11
3.6184959411621094,3.35,1.63,9.96
3.630894899368286,3.86,1.38,10.68
3.639286994934082,4.35,1.16,11.23
3.6498799324035645,4.85,1.06,11.6
3.658997058868408,5.29,1.0,11.81
3.669522762298584,5.67,0.87,12.0
3.680272102355957,6.07,0.56,12.3
3.688417911529541,6.52,0.14,12.64
3.6992130279541016,7.01,-0.16,12.72
3.708587884902954,7.57,-0.24,12.47
3.7195677757263184,8.13,-0.14,11.98
3.730475902557373,8.51,0.14,11.29
3.739959955215454,8.55,0.47,10.52
3.748823881149292,8.11,0.88,9.83
3.7598838806152344,7.26,1.45,9.38
3.7685348987579346,6.1,2.12,9.1
3.779697895050049,4.72,2.62,8.88
3.7880120277404785,3.6,3.08,8.64
3.798926830291748,2.9,3.59,8.25
3.8078079223632812,2.57,4.01,7.76
3.818774938583374,2.47,4.35,7.17
3.8285679817199707,2.41,4.65,6.46
3.839301109313965,2.15,4.92,5.74
3.848634958267212,1.61,4.97,5.23
3.859041929244995,1.01,4.73,5.22
3.8686327934265137,0.92,4.38,5.81
3.8793439865112305,1.73,4.34,6.78
3.887803077697754,2.85,4.73,7.71
3.8979058265686035,3.51,4.84,8.1
3.9089250564575195,3.39,4.18,7.63
3.9197909832000732,2.91,3.01,6.63
3.929774761199951,2.56,1.43,5.6
3.938267946243286,2.5,-0.56,4.47
3.9494099617004395,2.6,-2.3,2.82
3.9581899642944336,2.74,-3.1,0.94
3.9689459800720215,2.61,-3.02,-0.55
3.97969388961792,1.92,-1.91,-1.48
3.9875659942626953,0.76,-0.39,-1.98
3.9985439777374268,-0.61,1.04,-2.38
4.007955074310303,-1.89,1.84,-3.05
4.018321990966797,-2.79,1.8,-3.96
4.029812812805176,-3.22,0.96,-4.94
4.038194894790649,-3.25,-0.28,-5.88
4.049602031707764,-3.0,-1.46,-6.65
4.0592169761657715,-2.62,-2.23,-7.29
4.067857980728149,-2.2,-2.55,-7.81
4.07896089553833,-1.81,-2.51,-8.33
4.087562084197998,-1.65,-2.29,-8.83
4.098475933074951,-1.76,-1.99,-9.27
4.105309009552002,-2.13,-1.65,-9.69
4.115446090698242,-2.66,-1.38,-10.09
4.126139879226685,-3.06,-1.24,-10.48
4.136107921600342,-3.25,-1.26,-10.82
4.145915985107422,-3.29,-1.37,-11.19
4.1553449630737305,-3.24,-1.47,-11.62
4.166050910949707,-3.29,-1.65,-12.05
4.176581859588623,-3.42,-1.9,-12.42
4.185291767120361,-3.54,-2.06,-12.67
4.195106029510498,-3.61,-2.03,-12.77
4.204996109008789,-3.59,-1.76,-12.69
4.215044975280762,-3.54,-1.39,-12.4
4.225879907608032,-3.49,-1.02,-11.92
4.235876083374023,-3.45,-0.78,-11.34
4.245611906051636,-3.38,-0.73,-10.75
4.255729913711548,-3.27,-0.87,-10.2
4.264920949935913,-3.18,-1.22,-9.77
4.275608062744141,-3.11,-1.73,-9.46
4.284941911697388,-3.03,-2.3,-9.18
4.294989109039307,-2.83,-2.75,-8.83
4.304796934127808,-2.48,-2.79,-8.45
4.314908027648926,-1.99,-2.38,-8.33
4.325393915176392,-1.63,-2.05,-8.49
4.33568000793457,-1.4,-2.19,-8.99
4.345441818237305,-0.94,-2.94,-9.48
4.355484962463379,-0.05,-3.99,-9.35
4.364997863769531,0.81,-5.41,-7.87
4.37575888633728,1.58,-6.07,-5.59
4.384766101837158,2.34,-5.26,-3.56
4.394619941711426,2.61,-3.64,-2.07
4.4045939445495605,2.48,-1.74,-0.61
4.414560794830322,2.25,-0.22,1.21
4.425245761871338,2.22,0.99,3.19
4.435248851776123,2.54,1.87,5.22
4.445319890975952,3.1,2.4,7.08
4.455241918563843,3.78,2.73,8.71
4.464552879333496,4.37,2.85,10.03
4.475525856018066,4.79,2.88,11.02
4.484539031982422,4.98,2.86,11.7
4.494494915008545,5.06,2.79,12.15
4.504349946975708,5.08,2.69,12.37
4.514331817626953,5.01,2.5,12.22
4.525651931762695,4.85,2.08,11.45
4.5352067947387695,4.71,1.57,10.27
4.54495906829834,4.64,1.22,9.12
4.555023908615112,4.68,0.83,8.52
4.5649027824401855,4.9,0.59,8.54
4.574819087982178,5.18,0.59,8.95
4.584314823150635,5.41,0.76,9.27
4.594430923461914,5.48,1.31,9.42
4.604342937469482,5.34,2.17,9.24
4.6140570640563965,4.94,3.05,8.72
4.624878883361816,4.29,3.81,7.93
4.634947776794434,3.53,4.28,7.2
4.644871950149536,2.82,4.43,6.76
4.654797077178955,2.25,4.39,6.69
4.664613962173462,1.95,4.3,6.94
4.674689769744873,1.88,4.22,7.29
4.684014797210693,1.92,4.04,7.52
4.69452691078186,1.97,3.61,7.5
4.703800916671753,1.97,3.01,7.34
4.721521854400635,1.91,2.32,7.38
4.73176908493042,2.16,1.91,7.91
4.741255760192871,2.71,1.62,8.63
4.751729965209961,3.17,1.51,8.96
4.7615509033203125,3.46,1.51,8.69
4.780632972717285,3.68,1.06,6.99
4.7825329303741455,3.68,1.06,6.99
4.79030704498291,3.29,0.41,5.64
4.800858020782471,2.59,-0.52,3.67
4.811275959014893,1.93,-1.24,1.48
4.820789813995361,1.47,-1.59,-0.27
4.831722974777222,1.0,-1.31,-1.37
4.841181993484497,0.34,-0.58,-1.95
4.851696014404297,-0.43,0.27,-2.31
4.860918998718262,-1.1,0.92,-2.74
4.880413055419922,-1.77,0.13,-4.26
4.881640911102295,-1.77,0.13,-4.26
4.890033960342407,-1.73,-1.01,-5.32
4.901335954666138,-1.57,-1.97,-6.45
4.911076068878174,-1.34,-2.57,-7.49
4.920694828033447,-1.15,-2.92,-8.3
4.931356906890869,-1.08,-3.1,-8.78
4.940855979919434,-1.13,-3.12,-8.99
4.951313018798828,-1.3,-2.91,-9.13
4.96084189414978,-1.62,-2.59,-9.34
4.9802350997924805,-2.57,-1.82,-9.91
4.982250928878784,-2.57,-1.82,-9.91
4.9896979331970215,-2.95,-1.41,-10.27
5.000823020935059,-3.09,-1.05,-10.68
5.011086940765381,-2.95,-0.83,-11.17
5.019835948944092,-2.6,-0.7,-11.74
5.031141757965088,-2.18,-0.68,-12.27
5.04114294052124,-1.82,-0.86,-12.65
5.0509867668151855,-1.47,-1.16,-12.8
5.060873985290527,-1.11,-1.49,-12.74
5.079836845397949,-0.48,-2.23,-12.34
5.081805944442749,-0.48,-2.23,-12.34
5.08942985534668,-0.25,-2.63,-12.07
5.100595951080322,-0.1,-3.04,-11.77
5.1108009815216064,-0.02,-3.42,-11.35
5.120217800140381,0.07,-3.7,-10.71
5.128415107727051,0.22,-3.99,-9.89
5.138949871063232,0.32,-4.42,-8.96
5.149141788482666,0.37,-4.91,-8.03
5.15933895111084,0.36,-5.36,-7.21
5.169416904449463,0.28,-5.82,-6.64
5.179642915725708,0.22,-6.14,-6.41
5.187865972518921,0.3,-6.26,-6.58
5.19844388961792,0.69,-6.39,-7.08
5.208154916763306,1.32,-6.97,-7.64
5.220293998718262,1.85,-8.02,-7.64
5.2302539348602295,1.81,-9.36,-6.47
5.240771770477295,1.01,-9.84,-4.4
5.250542879104614,-0.17,-8.2,-2.17
5.260173797607422,-1.47,-4.97,-0.3
5.279660940170288,-2.53,1.73,1.99
5.28157377243042,-2.53,1.73,1.99
5.288800954818726,-1.69,3.3,2.96
5.299162864685059,-0.05,3.69,4.03
5.310351848602295,1.99,3.33,5.01
5.320140838623047,4.01,2.78,5.82
5.330390930175781,5.64,2.31,6.48
5.339996814727783,6.71,2.0,6.96
5.350210905075073,7.33,2.01,7.18
5.359667778015137,7.6,2.41,7.21
5.379714012145996,7.45,3.42,7.09
5.381664991378784,7.45,3.42,7.09
5.388746976852417,7.22,3.79,7.08
5.400558948516846,7.01,4.05,7.06
5.408586025238037,6.81,4.11,6.92
5.419960975646973,6.67,4.0,6.72
5.4302589893341064,6.6,3.82,6.64
5.4399449825286865,6.54,3.84,6.72
5.450139999389648,6.41,4.05,6.92
5.459488868713379,6.13,4.44,7.17
5.479057788848877,5.3,5.42,7.71
5.481080055236816,5.3,5.42,7.71
5.488822937011719,4.79,5.79,8.11
5.500109910964966,4.35,5.92,8.57
5.509013891220093,4.0,5.84,8.98
5.519486904144287,3.71,5.73,9.15
5.5290679931640625,3.39,5.7,9.08
5.539730072021484,3.0,5.88,8.89
5.54988694190979,2.46,6.21,8.72
5.559272766113281,1.67,6.39,8.7
5.578715801239014,0.37,6.06,9.13
5.580723762512207,0.37,6.06,9.13
5.588099956512451,0.4,5.24,9.17
5.600006103515625,1.28,4.33,8.88
5.608071804046631,2.79,3.66,8.51
5.619631767272949,4.3,3.47,8.47
5.62978196144104,4.8,3.59,8.69
5.6395487785339355,3.62,3.1,8.77
5.64974308013916,1.71,1.61,8.21
5.658973932266235,0.36,-0.02,6.68
5.67859411239624,0.05,-0.86,1.95
5.680569887161255,0.05,-0.86,1.95
5.6880059242248535,0.22,-0.63,0.22
5.699498891830444,0.45,-0.4,-1.0
5.7089478969573975,0.74,-0.28,-2.11
5.719685077667236,1.01,-0.42,-3.27
5.728806972503662,1.01,-1.13,-4.4
5.740062952041626,0.52,-2.15,-5.34
5.7493109703063965,-0.4,-3.08,-6.14
5.7597739696502686,-1.47,-3.75,-6.82
5.778722763061523,-2.87,-3.47,-7.74
5.77939510345459,-2.87,-3.47,-7.74
5.7888288497924805,-3.16,-2.92,-8.05
5.798134803771973,-3.36,-2.45,-8.35
5.807962894439697,-3.58,-2.15,-8.7
5.818213939666748,-3.85,-2.09,-9.13
5.8284831047058105,-4.1,-2.21,-9.52
5.839682102203369,-4.39,-2.39,-9.8
5.848991870880127,-4.73,-2.55,-9.99
5.859370946884155,-5.04,-2.51,-10.13
5.87785792350769,-5.24,-2.22,-10.23
5.880221843719482,-5.34,-1.74,-10.26
5.887512922286987,-5.4,-1.25,-10.27
5.8990089893341064,-5.45,-0.82,-10.24
5.908397912979126,-5.43,-0.5,-10.21
5.9191718101501465,-5.23,-0.28,-10.23
5.929083824157715,-4.81,-0.21,-10.25
5.938066005706787,-4.31,-0.4,-10.19
5.948992967605591,-3.89,-0.87,-9.95
5.958527088165283,-3.61,-1.38,-9.54
5.977879047393799,-3.39,-1.84,-8.43
5.980123996734619,-3.39,-1.84,-8.43
5.987315893173218,-3.43,-1.63,-7.86
5.99652099609375,-3.56,-1.13,-7.38
6.006466865539551,-3.72,-0.56,-6.94
6.018006801605225,-3.84,-0.07,-6.68
6.028801918029785,-3.64,0.33,-6.53
6.038501977920532,-3.09,0.31,-6.16
6.048415899276733,-2.25,-0.26,-5.43
6.0577919483184814,-1.01,-0.9,-4.66
6.077727794647217,0.95,-1.87,-3.83
6.080053806304932,0.95,-1.87,-3.83
6.0871710777282715,1.36,-2.11,-3.63
6.098324775695801,1.53,-2.3,-3.27
6.107688903808594,1.65,-2.45,-2.57
6.118243932723999,1.81,-2.6,-1.5
6.128390789031982,1.95,-2.62,-0.34
6.1376259326934814,2.06,-2.34,0.72
6.148299932479858,2.18,-1.75,1.77
6.157618045806885,2.42,-0.96,2.95
6.177463054656982,3.2,0.69,5.6
6.179464817047119,3.2,0.69,5.6
6.186826944351196,3.57,1.47,6.75
6.1983489990234375,3.84,2.11,7.69
6.206769943237305,4.06,2.58,8.5
6.217774868011475,4.15,2.78,9.18
6.228090763092041,4.15,2.8,9.72
6.237977027893066,4.14,2.71,10.15
6.248395919799805,4.25,2.5,10.6
6.257500886917114,4.62,2.26,11.15
6.27717399597168,6.03,2.1,11.86
6.27938985824585,6.03,2.1,11.86
6.286607980728149,6.6,2.49,11.68
6.2967000007629395,6.64,3.1,10.98
6.306482791900635,6.11,3.65,9.98
6.317903995513916,5.24,3.87,9.04
6.327066898345947,4.33,3.64,8.61
6.338481903076172,3.64,3.12,8.59
6.347177982330322,3.29,2.54,8.72
