time,wx,wy,wz
0.4897031784057617,-0.13,-0.01,0.03
0.5003290176391602,-0.32,-0.18,0.2
0.5105962753295898,-0.43,-0.47,0.23
0.520989179611206,-0.47,-0.83,0.11
0.5314340591430664,-0.45,-1.09,-0.01
0.5426340103149414,-0.3,-1.13,-0.07
0.5623602867126465,0.37,-0.97,-0.02
0.5630502700805664,0.37,-0.97,-0.02
0.5706181526184082,0.85,-0.82,0.11
0.5803899765014648,1.32,-0.61,0.3
0.5904812812805176,1.73,-0.35,0.47
0.6013181209564209,2.16,-0.36,0.61
0.6112611293792725,2.6,-0.36,0.59
0.6216411590576172,2.87,-0.34,0.36
0.6321840286254883,2.97,-0.34,0.17
0.6435742378234863,2.81,-0.24,0.01
0.6639010906219482,1.29,0.38,-0.07
0.6642060279846191,1.29,0.38,-0.07
0.670903205871582,0.39,0.18,-0.15
0.68096923828125,-0.18,-0.44,-0.29
0.6912341117858887,-0.44,-0.92,-0.49
0.7021691799163818,-0.54,-1.07,-0.54
0.7113809585571289,-0.52,-0.98,-0.41
0.7221741676330566,-0.26,-0.75,-0.31
0.732302188873291,0.21,-0.45,-0.33
0.7437920570373535,0.7,-0.09,-0.25
0.761965274810791,1.56,0.51,0.31
0.7630610466003418,1.56,0.51,0.31
0.7717752456665039,1.83,0.44,0.5
0.7833840847015381,1.82,0.05,0.55
0.792424201965332,1.5,-0.42,0.52
0.8020391464233398,0.99,-0.88,0.47
0.8123331069946289,0.47,-1.36,0.43
0.8225460052490234,-0.01,-1.79,0.43
0.8331232070922852,-0.39,-2.03,0.38
0.8454222679138184,-0.68,-2.0,0.31
0.8647851943969727,-1.04,-1.34,0.27
0.8650760650634766,-1.04,-1.34,0.27
0.8725099563598633,-1.14,-0.88,0.3
0.8826510906219482,-1.24,-0.48,0.39
0.8935112953186035,-1.28,-0.1,0.5
0.9034762382507324,-1.21,0.18,0.52
0.9140071868896484,-1.04,0.27,0.39
0.9235529899597168,-0.79,0.1,0.18
0.9342222213745117,-0.49,-0.17,-0.06
0.946770191192627,-0.15,-0.34,-0.27
0.9643640518188477,0.42,-0.2,-0.54
0.9650859832763672,0.42,-0.2,-0.54
0.9731040000915527,0.63,0.03,-0.56
0.9848132133483887,0.78,0.29,-0.47
0.994387149810791,0.84,0.56,-0.26
1.0043110847473145,0.8,0.74,-0.02
1.014280080795288,0.63,0.79,0.16
1.0239760875701904,0.39,0.73,0.26
1.0347590446472168,0.22,0.53,0.29
1.0480990409851074,0.17,0.27,0.24
1.0678911209106445,0.03,-0.14,0.11
1.0681800842285156,0.03,-0.14,0.11
1.0737991333007812,-0.15,-0.11,0.13
1.0841879844665527,-0.24,-0.09,0.15
