time,wx,wy,wz
0.4523310661315918,-1.16,-2.31,-1.4
0.4543020725250244,-1.16,-2.31,-1.4
0.45485496520996094,-1.16,-2.31,-1.4
0.46127891540527344,-1.3,-3.44,-1.55
0.4721059799194336,-1.5,-4.86,-1.38
0.48174405097961426,-1.91,-6.08,-0.92
0.49187421798706055,-2.65,-6.71,-0.4
0.5023369789123535,-3.63,-6.81,0.02
0.51239013671875,-4.69,-6.37,0.1
0.5226058959960938,-5.42,-5.94,-0.19
0.5543479919433594,-4.53,-7.45,-2.18
0.556495189666748,-4.53,-7.45,-2.18
0.5578479766845703,-4.53,-7.45,-2.18
0.5635871887207031,-4.89,-8.5,-2.1
0.5763001441955566,-6.33,-8.57,-1.48
0.5836610794067383,-7.93,-7.16,-0.93
0.5947451591491699,-8.75,-5.04,-1.17
0.6038699150085449,-8.37,-3.13,-1.95
0.6145930290222168,-7.0,-2.33,-2.71
0.6268410682678223,-5.2,-2.96,-3.1
0.6462550163269043,-2.88,-5.01,-3.12
0.6490921974182129,-2.88,-5.01,-3.12
0.6546111106872559,-2.67,-5.03,-2.99
0.6640090942382812,-2.74,-4.26,-2.78
0.6741509437561035,-2.9,-3.11,-2.57
0.6856541633605957,-3.07,-1.92,-2.48
0.6950910091400146,-3.15,-0.9,-2.5
0.7046430110931396,-3.17,-0.37,-2.59
0.7146501541137695,-3.09,-0.6,-2.85
0.7263960838317871,-3.03,-0.77,-3.35
0.7484011650085449,-2.69,-0.96,-4.35
0.7503571510314941,-2.69,-0.96,-4.35
0.7554340362548828,-2.39,-1.28,-4.71
0.7645080089569092,-2.0,-1.42,-4.91
0.7758579254150391,-1.56,-1.12,-5.13
0.7845668792724609,-1.14,-0.62,-5.43
0.7949130535125732,-0.81,-0.42,-5.74
0.8060832023620605,-0.6,-0.58,-5.95
0.8150949478149414,-0.5,-1.01,-6.11
0.8253390789031982,-0.56,-1.58,-6.26
0.8466401100158691,-0.99,-2.71,-6.49
0.8495490550994873,-0.99,-2.71,-6.49
0.8555190563201904,-1.16,-3.18,-6.54
0.8650610446929932,-1.23,-3.49,-6.58
0.8750960826873779,-1.18,-3.69,-6.58
0.8864290714263916,-1.07,-3.82,-6.59
0.8951082229614258,-0.93,-3.97,-6.62
0.9069418907165527,-0.8,-4.16,-6.66
0.9155290126800537,-0.74,-4.42,-6.64
0.9260330200195312,-0.75,-4.67,-6.57
0.9481911659240723,-0.95,-5.01,-6.41
0.9501209259033203,-0.95,-5.01,-6.41
0.9558181762695312,-1.07,-4.97,-6.38
0.9667069911956787,-1.1,-4.47,-6.48
0.9759669303894043,-0.94,-3.3,-6.92
0.9865560531616211,-0.9,-1.75,-7.65
0.995758056640625,-1.32,-0.78,-8.02
1.0064539909362793,-1.9,-0.77,-7.58
1.0189399719238281,-2.47,-1.53,-6.41
1.0263800621032715,-3.35,-2.57,-4.51
1.0509920120239258,-4.99,-3.55,-1.37
1.0529799461364746,-4.99,-3.55,-1.37
1.0569372177124023,-5.32,-3.53,-0.52
1.0668811798095703,-5.22,-4.16,0.08
1.0761909484863281,-4.07,-4.64,0.72
1.0867080688476562,-1.74,-4.19,1.31
1.0989751815795898,1.07,-2.76,1.75
1.1062159538269043,3.49,-0.67,2.21
1.1183700561523438,4.98,1.57,2.83
1.1266131401062012,5.49,3.92,3.56
1.150230884552002,4.36,7.87,5.12
1.1522722244262695,4.36,7.87,5.12
1.157175064086914,2.96,9.29,5.74
1.1670589447021484,1.27,10.21,6.15
1.1780118942260742,-0.53,10.53,6.34
1.1867790222167969,-2.28,10.24,6.39
1.199437141418457,-3.82,9.31,6.33
1.2067110538482666,-4.97,7.7,6.18
1.2173070907592773,-5.66,5.85,6.14
1.229513168334961,-5.97,4.18,6.28
1.2486062049865723,-5.88,1.9,6.68
1.2515978813171387,-5.88,1.9,6.68
1.2576332092285156,-5.59,1.43,6.97
1.2671699523925781,-5.27,1.22,7.3
1.279311180114746,-4.93,1.17,7.65
1.2872519493103027,-4.59,1.31,7.96
1.2979769706726074,-4.31,1.38,8.18
1.3099300861358643,-4.03,1.2,8.27
1.3175370693206787,-3.73,0.87,8.15
1.3280260562896729,-3.42,0.46,7.67
1.350964069366455,-2.89,0.17,5.88
1.3529040813446045,-2.89,0.17,5.88
1.35772705078125,-2.87,0.25,4.99
1.3700051307678223,-2.82,0.59,4.33
1.3778362274169922,-2.68,0.99,4.42
1.390186071395874,-2.46,1.22,5.17
1.3975329399108887,-2.28,1.07,6.08
1.4093010425567627,-2.25,0.26,6.49
1.4181640148162842,-2.31,-1.05,5.97
1.4281630516052246,-2.53,-2.27,4.82
1.4542100429534912,-4.12,-2.88,3.39
1.4562201499938965,-4.12,-2.88,3.39
1.4588780403137207,-4.93,-2.0,3.2
1.4708991050720215,-5.2,-0.82,2.93
1.4781808853149414,-4.76,-0.18,2.37
1.4903621673583984,-3.62,0.6,0.96
1.4981310367584229,-2.14,2.02,-1.2
1.5092239379882812,0.71,2.69,-3.09
1.518606185913086,3.81,3.08,-3.62
1.5289850234985352,6.47,2.78,-3.27
1.5541160106658936,8.42,-0.22,-2.12
1.555105209350586,8.42,-0.22,-2.12
1.5585010051727295,8.58,-1.42,-1.8
1.570937156677246,8.32,-1.91,-1.72
1.5787360668182373,7.41,-1.96,-1.94
1.5898709297180176,5.94,-1.71,-2.4
1.5986709594726562,4.23,-1.21,-2.89
1.6114940643310547,2.52,-0.55,-3.28
1.6192669868469238,1.02,0.17,-3.55
1.6288070678710938,-0.08,0.54,-3.74
1.6513330936431885,-0.93,0.13,-4.07
1.6533432006835938,-0.93,0.13,-4.07
1.6590728759765625,-0.77,-0.49,-4.21
1.670280933380127,-0.35,-1.16,-4.39
1.6791529655456543,0.21,-1.58,-4.62
1.689079999923706,0.8,-1.65,-4.88
1.700571060180664,1.37,-1.47,-5.18
1.7095379829406738,1.95,-1.1,-5.52
1.7202329635620117,2.51,-0.66,-5.86
1.731968879699707,3.01,-0.51,-6.18
1.754425048828125,3.7,-1.53,-6.78
1.7563328742980957,3.7,-1.53,-6.78
1.7596700191497803,3.87,-2.46,-7.02
1.7693309783935547,3.87,-3.51,-7.15
1.7803149223327637,3.77,-4.35,-7.11
1.7898530960083008,3.7,-4.84,-6.98
1.7998719215393066,3.73,-5.13,-6.78
1.8109111785888672,3.8,-5.4,-6.57
1.8199360370635986,3.84,-5.77,-6.4
1.8314900398254395,3.82,-6.23,-6.23
1.8522791862487793,3.49,-7.19,-5.89
1.855356216430664,3.49,-7.19,-5.89
1.8598880767822266,3.16,-7.45,-5.89
1.8727412223815918,2.63,-7.26,-6.14
1.8802440166473389,1.62,-6.63,-6.6
1.8916101455688477,0.1,-5.53,-6.96
1.9002530574798584,-1.42,-4.11,-6.92
1.9096112251281738,-2.64,-2.61,-6.26
1.9188220500946045,-4.0,-1.08,-4.93
1.9292430877685547,-6.05,-0.21,-3.32
1.960334062576294,-9.5,-0.76,-1.76
1.962609052658081,-8.63,-2.44,-1.72
1.964426040649414,-8.63,-2.44,-1.72
1.9706170558929443,-5.92,-4.95,-1.48
1.980849027633667,-2.17,-7.16,-0.96
1.9926249980926514,1.21,-8.43,-0.34
2.000669002532959,3.42,-8.26,0.18
2.0114550590515137,4.38,-6.36,0.53
2.0205821990966797,4.38,-3.2,0.77
2.032297134399414,3.93,0.45,1.18
2.0408060550689697,3.46,3.9,1.89
2.0568699836730957,3.13,6.77,2.85
2.059393882751465,2.86,8.87,3.93
2.0736050605773926,2.41,10.12,5.01
2.079279899597168,1.63,10.56,5.95
2.0916330814361572,0.58,10.16,6.56
2.101271152496338,-0.5,9.05,6.77
2.111510992050171,-1.37,7.47,6.65
2.121889114379883,-1.91,5.87,6.35
2.1315789222717285,-2.18,4.5,6.08
2.155794143676758,-2.35,2.49,5.88
2.1578311920166016,-2.35,2.49,5.88
2.1606130599975586,-2.37,1.89,5.96
2.1700029373168945,-2.36,1.66,6.12
2.180044174194336,-2.35,1.72,6.35
2.19266414642334,-2.33,1.89,6.67
2.2031540870666504,-2.36,1.97,7.05
2.211759090423584,-2.39,1.98,7.41
2.2234511375427246,-2.4,1.91,7.75
2.231898069381714,-2.37,1.76,7.99
2.2555179595947266,-2.13,1.38,8.01
2.2575480937957764,-2.13,1.38,8.01
2.262047052383423,-2.01,1.33,7.78
2.2733559608459473,-1.97,1.32,7.35
2.28206205368042,-2.06,1.22,6.67
2.2936649322509766,-2.33,1.04,5.7
2.3027310371398926,-2.61,0.93,4.66
2.313371181488037,-2.73,1.05,4.06
2.322470188140869,-2.7,1.27,4.09
2.3324332237243652,-2.68,1.12,4.81
2.354702949523926,-3.06,-0.74,6.48
2.356618881225586,-3.06,-0.74,6.48
2.362360954284668,-3.42,-2.17,6.64
2.3729660511016846,-3.67,-3.1,6.04
2.383089065551758,-3.76,-2.73,4.96
2.393907070159912,-3.88,-1.14,3.77
2.4027719497680664,-3.96,0.65,2.78
2.4140570163726807,-3.52,1.6,2.35
2.4231739044189453,-2.35,1.38,2.36
2.433448076248169,-0.61,0.15,2.39
2.456447124481201,3.86,-2.8,1.26
2.4583981037139893,3.86,-2.8,1.26
2.4629690647125244,5.68,-4.3,0.99
2.4757440090179443,6.97,-4.58,0.64
2.4830260276794434,7.58,-3.65,-0.11
2.494324207305908,7.16,-2.57,-1.14
2.503082036972046,5.84,-1.71,-2.06
2.513808012008667,4.34,-0.7,-2.59
2.5234920978546143,3.03,0.23,-2.8
2.533837080001831,1.96,0.93,-2.93
2.5586161613464355,0.5,1.49,-3.45
2.560603141784668,0.5,1.49,-3.45
2.563404083251953,0.14,1.35,-3.85
2.5761570930480957,0.05,1.21,-4.21
2.5835671424865723,0.19,1.3,-4.49
2.5950100421905518,0.48,1.58,-4.74
2.6036782264709473,0.87,1.88,-4.97
2.6151509284973145,1.36,2.06,-5.15
2.6240439414978027,1.88,2.04,-5.24
2.634222984313965,2.4,1.66,-5.25
2.6593918800354004,3.43,0.45,-5.21
2.661372184753418,3.43,0.45,-5.21
2.664149045944214,3.79,-0.21,-5.2
2.6771841049194336,4.0,-0.73,-5.19
2.6839890480041504,4.06,-1.04,-5.16
2.6947789192199707,3.97,-1.17,-5.1
2.7052412033081055,3.72,-1.25,-5.06
2.714034080505371,3.32,-1.32,-5.06
2.7266321182250977,2.84,-1.28,-5.14
2.7344610691070557,2.33,-1.19,-5.21
2.7572150230407715,1.7,-1.1,-5.45
2.7591500282287598,1.7,-1.1,-5.45
2.764263153076172,1.69,-1.29,-5.58
2.7768330574035645,1.83,-1.67,-5.66
2.784329891204834,2.04,-2.21,-5.68
2.793900966644287,2.3,-2.76,-5.68
2.803098201751709,2.53,-3.22,-5.68
2.8133580684661865,2.74,-3.5,-5.71
2.823183059692383,2.93,-3.58,-5.77
2.8337159156799316,3.11,-3.4,-5.93
2.863399028778076,3.8,-3.02,-6.68
2.865623950958252,4.16,-2.89,-7.18
2.8675289154052734,4.16,-2.89,-7.18
2.8757200241088867,4.28,-2.64,-7.57
2.8847360610961914,4.06,-2.25,-7.57
2.8937880992889404,3.46,-1.72,-6.88
2.9033241271972656,1.97,-1.67,-5.65
2.9159741401672363,-1.17,-2.32,-4.55
2.9260921478271484,-5.01,-1.87,-3.59
2.9355149269104004,-7.68,-1.11,-2.27
2.958293914794922,-7.59,-1.87,1.26
2.9612951278686523,-7.59,-1.87,1.26
2.9653570652008057,-5.23,-2.4,2.83
2.9755821228027344,-2.41,-2.47,4.07
2.9862289428710938,0.07,-2.12,4.93
2.996692180633545,1.9,-1.53,5.64
3.0077481269836426,2.98,-0.93,6.29
3.01554012298584,3.51,-0.4,6.76
3.0240368843078613,3.65,-0.01,6.96
3.0342049598693848,3.46,0.23,6.88
3.0599100589752197,2.28,0.7,6.05
3.0618600845336914,2.28,0.7,6.05
3.0644800662994385,1.43,1.12,5.48
3.074532985687256,0.48,1.63,4.97
3.0842180252075195,-0.51,2.16,4.64
3.0944671630859375,-1.51,2.63,4.55
3.10512113571167,-2.45,3.07,4.63
3.115206003189087,-3.31,3.47,4.83
3.125169038772583,-4.05,3.81,5.13
3.1353559494018555,-4.67,4.05,5.53
3.1657660007476807,-5.48,3.82,6.45
3.1680099964141846,-5.67,3.38,6.88
3.1699750423431396,-5.67,3.38,6.88
3.176948070526123,-5.73,2.79,7.22
3.1868650913238525,-5.72,2.12,7.36
3.197709083557129,-5.63,1.47,7.27
3.2064881324768066,-5.48,0.91,6.93
3.2171530723571777,-5.26,0.52,6.43
3.227154016494751,-4.99,0.33,5.83
3.2378921508789062,-4.61,0.31,5.23
3.2614779472351074,-3.52,0.62,4.59
3.263378143310547,-3.52,0.62,4.59
3.2668609619140625,-3.02,0.49,4.57
3.278472900390625,-2.62,0.24,4.54
3.28725004196167,-2.46,-0.47,4.75
3.2979578971862793,-2.59,-1.93,5.05
3.307237148284912,-2.76,-3.76,5.11
3.317427158355713,-2.74,-4.74,4.75
3.3287429809570312,-2.99,-4.5,3.82
3.338193893432617,-3.65,-2.96,2.54
3.363765001296997,-4.15,1.41,2.08
3.364772081375122,-4.15,1.41,2.08
3.3677470684051514,-3.46,2.44,2.79
3.377793073654175,-2.24,1.83,3.15
3.3877980709075928,-0.38,-0.09,3.05
3.397686004638672,1.93,-2.6,2.72
3.407759189605713,4.28,-4.38,2.01
3.4174671173095703,6.31,-4.35,0.97
3.4287219047546387,7.46,-3.37,-0.16
3.437556028366089,7.36,-2.7,-1.24
3.460294008255005,4.23,-2.31,-2.65
3.4623498916625977,4.23,-2.31,-2.65
3.46797513961792,2.62,-2.01,-2.74
3.479114055633545,1.42,-1.82,-2.7
3.488591194152832,0.59,-1.86,-2.86
3.498061180114746,-0.06,-1.97,-3.33
3.5091729164123535,-0.57,-1.84,-3.98
3.5180201530456543,-0.81,-1.08,-4.53
3.529088020324707,-0.71,0.08,-4.92
3.5409669876098633,-0.2,1.43,-5.2
3.5622000694274902,1.52,2.8,-5.44
3.5640881061553955,1.52,2.8,-5.44
3.568540096282959,2.47,2.35,-5.46
3.579257011413574,3.41,1.38,-5.49
3.59114408493042,4.24,0.07,-5.59
3.5983400344848633,4.91,-1.21,-5.72
3.6096420288085938,5.31,-2.23,-5.9
3.618530035018921,5.39,-2.83,-6.21
3.6293139457702637,5.11,-3.1,-6.59
3.6411540508270264,4.48,-3.16,-6.88
3.66245698928833,2.63,-2.72,-6.84
3.664417028427124,2.63,-2.72,-6.84
3.6688179969787598,1.71,-2.34,-6.78
3.6790289878845215,0.95,-2.05,-6.76
3.69036602973938,0.44,-1.91,-6.71
3.6988580226898193,0.18,-1.88,-6.62
3.709597110748291,0.16,-1.89,-6.57
3.721647024154663,0.31,-1.94,-6.6
3.728999137878418,0.57,-2.03,-6.77
3.7404298782348633,0.96,-2.09,-7.04
3.7632431983947754,2.19,-2.15,-7.54
3.765146017074585,2.19,-2.15,-7.54
3.7696781158447266,2.97,-2.43,-7.62
3.780658006668091,3.81,-2.95,-7.57
3.790132999420166,4.66,-3.61,-7.55
3.8005189895629883,5.48,-4.47,-7.59
3.809443950653076,6.09,-5.44,-7.72
3.8205490112304688,6.27,-6.12,-7.98
3.832125186920166,5.78,-6.48,-8.04
3.838332176208496,4.28,-6.47,-7.31
3.8636560440063477,-1.95,-3.54,-2.58
3.8655641078948975,-1.95,-3.54,-2.58
3.8701539039611816,-5.05,-0.54,-0.31
3.8810410499572754,-7.15,1.32,0.94
3.890313148498535,-7.91,1.03,1.52
3.9002819061279297,-7.21,-0.68,1.55
3.9125261306762695,-5.03,-2.45,1.64
3.9201369285583496,-1.84,-3.29,1.87
3.931849956512451,1.3,-2.81,1.87
3.9404420852661133,3.65,-1.47,1.8
3.9648962020874023,5.42,1.55,2.19
3.9658961296081543,5.42,1.55,2.19
3.968730926513672,5.12,2.82,2.4
3.978821039199829,4.24,3.57,2.42
3.9890289306640625,3.04,3.93,2.29
3.9989051818847656,1.74,3.92,2.33
4.009325981140137,0.44,3.58,2.73
4.019694089889526,-0.7,3.04,3.32
4.027006149291992,-1.64,2.5,3.86
4.036696910858154,-2.32,2.1,4.24
4.066628932952881,-2.53,2.38,5.02
4.0678300857543945,-2.53,2.38,5.02
4.070058107376099,-2.53,2.38,5.02
4.076448917388916,-2.48,3.03,5.34
4.086360931396484,-2.57,3.77,5.69
4.096476078033447,-2.77,4.48,6.09
4.106587886810303,-3.07,4.97,6.59
4.116767883300781,-3.48,5.18,7.12
4.1268370151519775,-4.0,5.12,7.62
4.137809991836548,-4.63,4.92,7.99
4.165615081787109,-6.15,4.43,8.09
4.166894912719727,-6.87,4.28,7.79
4.1697001457214355,-6.87,4.28,7.79
4.176943063735962,-7.51,4.15,7.32
4.186975955963135,-8.07,3.98,6.73
4.196989059448242,-8.55,3.64,6.02
4.207427024841309,-8.91,3.13,5.19
4.2173449993133545,-9.15,2.36,4.25
4.227284908294678,-9.18,1.32,3.35
4.237796068191528,-8.88,0.17,2.55
4.265437126159668,-7.18,-1.26,2.17
4.266484022140503,-7.18,-1.26,2.17
4.26918888092041,-6.09,-1.56,2.67
4.277581214904785,-5.08,-1.86,3.5
4.287623882293701,-4.21,-2.48,4.26
4.297452926635742,-3.34,-3.41,4.68
4.307896137237549,-2.37,-4.63,4.71
4.317758083343506,-1.38,-5.96,4.38
4.327855110168457,-0.57,-6.9,4.05
4.339256048202515,-0.07,-6.97,3.82
4.363765001296997,0.64,-4.8,3.27
4.364788055419922,0.64,-4.8,3.27
4.36781907081604,0.89,-3.77,2.64
4.3790130615234375,0.82,-2.99,1.97
4.388046026229858,0.36,-3.38,1.9
4.398201942443848,-0.31,-4.34,2.25
4.4080400466918945,-0.84,-4.56,2.29
4.418176174163818,-2.25,-2.46,1.34
4.428666114807129,-3.16,0.16,-0.29
4.438405990600586,-2.27,1.26,-2.02
4.464423179626465,0.41,3.11,-4.26
4.465453147888184,0.41,3.11,-4.26
4.468316078186035,1.84,3.51,-4.29
4.47857403755188,2.97,3.5,-3.85
4.490027904510498,3.79,3.24,-3.19
4.4985010623931885,4.34,2.83,-2.46
4.508697032928467,4.74,2.34,-1.87
4.518776893615723,5.07,1.85,-1.6
4.5293190479278564,5.43,1.35,-1.62
4.53961706161499,5.8,0.74,-1.81
4.564916133880615,6.46,-0.54,-2.62
4.565980911254883,6.46,-0.54,-2.62
4.569056987762451,6.6,-0.94,-3.25
4.57961106300354,6.47,-1.09,-3.96
4.597719192504883,6.07,-0.9,-4.73
4.607786178588867,5.46,-0.45,-5.44
4.616164207458496,4.73,-0.0,-6.01
4.627851963043213,3.95,0.34,-6.39
4.637782096862793,3.21,0.59,-6.58
4.648245096206665,2.59,0.72,-6.61
4.6711201667785645,1.78,0.93,-6.51
4.672260999679565,1.78,0.93,-6.51
4.677995204925537,1.63,1.18,-6.52
4.687912940979004,1.61,1.32,-6.64
4.698347091674805,1.68,1.18,-6.62
4.7084221839904785,1.87,0.64,-6.68
4.718142032623291,2.29,-0.23,-6.58
4.728218078613281,2.95,-1.38,-6.52
4.73797607421875,3.79,-2.78,-6.35
4.748031139373779,4.73,-4.37,-6.21
4.770315170288086,6.54,-6.94,-6.14
4.771347999572754,6.54,-6.94,-6.14
4.778335094451904,7.15,-7.67,-6.26
4.788404941558838,7.42,-8.01,-6.42
4.798346042633057,7.21,-7.83,-6.85
4.808490037918091,6.54,-7.41,-6.99
4.8174660205841064,5.55,-6.81,-6.92
4.826601982116699,4.02,-6.3,-6.11
4.836580038070679,1.66,-5.57,-4.54
4.847744941711426,-1.16,-4.13,-2.42
4.876178026199341,-5.76,-0.79,-0.01
4.878756046295166,-7.27,-1.06,-0.27
4.881366014480591,-7.27,-1.06,-0.27
4.8889501094818115,-7.71,-2.51,-0.52
4.898918151855469,-6.74,-4.44,-0.33
4.909564971923828,-4.43,-5.66,0.14
4.918790102005005,-1.08,-5.83,1.22
4.928860187530518,2.55,-5.06,1.94
4.9389262199401855,5.4,-3.36,2.32
4.949265003204346,6.93,-0.89,2.44
4.975176095962524,6.86,3.81,3.27
4.977382183074951,5.95,5.65,3.69
4.979347229003906,5.95,5.65,3.69
4.987213134765625,4.8,7.03,3.9
4.999864101409912,3.64,7.75,3.95
5.008534908294678,2.54,7.49,4.09
5.017413139343262,1.43,6.37,4.09
5.027929067611694,0.45,5.04,4.2
5.038064956665039,-0.31,3.93,4.09
5.048460006713867,-0.85,3.1,4.19
5.0791120529174805,-1.74,2.36,4.7
5.081189155578613,-1.74,2.36,4.7
5.0815958976745605,-1.74,2.36,4.7
5.087728977203369,-1.98,2.52,5.15
5.097752094268799,-2.27,2.77,5.63
5.107986927032471,-2.61,3.02,6.14
5.1182122230529785,-2.99,3.08,6.61
5.128918170928955,-3.42,3.03,7.0
5.13868522644043,-3.84,2.84,7.28
5.148850917816162,-4.22,2.54,7.45
5.183324098587036,-4.7,2.15,6.93
5.185225009918213,-4.7,2.15,6.93
5.185751914978027,-4.7,2.15,6.93
5.191379070281982,-4.67,2.29,6.51
5.200179100036621,-4.57,2.49,6.07
5.210447072982788,-4.39,2.46,5.71
5.220314979553223,-4.12,2.28,5.33
5.230460166931152,-3.75,1.77,4.97
5.241509914398193,-3.22,0.72,4.66
5.250232219696045,-2.54,-0.57,4.33
5.2728471755981445,-1.3,-2.2,4.13
5.273910045623779,-1.3,-2.2,4.13
5.280607223510742,-1.36,-2.47,4.24
5.291608095169067,-2.07,-2.62,4.45
5.300646066665649,-3.2,-2.39,4.6
5.3109941482543945,-4.5,-1.62,4.44
5.320894002914429,-5.73,-0.4,3.77
5.330698013305664,-6.61,0.97,2.9
5.341371059417725,-6.91,1.93,2.41
5.3509931564331055,-6.67,1.86,2.36
5.374828100204468,-10.79,7.86,1.78
5.37584114074707,-10.79,7.86,1.78
5.381196022033691,-8.19,4.68,0.88
5.391477108001709,-2.86,1.34,-0.75
5.401973009109497,1.64,-0.21,-2.34
5.41121506690979,4.86,-1.1,-3.11
5.421533107757568,7.23,-0.49,-3.18
5.431612968444824,8.62,0.57,-3.09
5.44164514541626,8.76,0.93,-3.36
5.452243089675903,8.08,1.1,-3.59
5.478018045425415,5.88,2.05,-3.18
5.478885173797607,5.88,2.05,-3.18
5.481534957885742,4.59,2.5,-2.84
5.4898459911346436,3.44,2.87,-2.59
5.4999542236328125,2.57,2.98,-2.48
5.510004043579102,1.95,2.89,-2.54
5.519949913024902,1.57,2.7,-2.77
5.530205011367798,1.46,2.6,-3.12
5.540335178375244,1.57,2.75,-3.48
5.550160884857178,1.84,3.15,-3.83
5.582581996917725,2.75,4.13,-4.46
5.58489203453064,3.28,4.5,-4.63
5.586193084716797,3.28,4.5,-4.63
5.592419147491455,3.78,4.6,-4.67
5.602521896362305,4.22,4.41,-4.61
5.612788200378418,4.6,3.93,-4.54
5.622113227844238,4.98,3.31,-4.51
5.633297920227051,5.35,2.64,-4.54
5.642306089401245,5.66,1.92,-4.62
5.6526570320129395,5.87,1.13,-4.68
5.679460048675537,6.02,-0.55,-4.61
5.680837154388428,6.03,-1.39,-4.52
5.683664083480835,6.03,-1.39,-4.52
5.69175910949707,6.05,-2.23,-4.48
5.700870037078857,6.09,-3.0,-4.5
5.710853099822998,6.16,-3.66,-4.61
5.721081018447876,6.24,-4.3,-4.84
5.731117010116577,6.33,-4.88,-5.14
5.743770122528076,6.39,-5.26,-5.44
5.75361704826355,6.45,-5.32,-5.76
5.778709888458252,6.26,-4.96,-6.73
5.78069806098938,6.26,-4.96,-6.73
5.783328056335449,5.97,-4.37,-7.2
5.791727066040039,5.66,-3.34,-7.44
5.801269054412842,4.66,-2.36,-7.06
5.811475992202759,2.06,-2.09,-5.84
5.823756217956543,-1.54,-1.88,-4.32
5.834181070327759,-4.68,-1.6,-2.94
5.84351921081543,-6.79,-1.58,-2.26
5.853188991546631,-7.85,-1.85,-1.55
5.877875089645386,-5.76,-0.19,1.71
5.87890100479126,-5.76,-0.19,1.71
5.883540153503418,-3.4,0.76,3.89
5.8946239948272705,-1.23,1.35,5.76
5.903810024261475,0.42,1.83,7.15
5.913645029067993,1.56,1.87,7.88
5.924285888671875,2.4,1.63,7.92
5.932141065597534,3.01,1.21,7.38
5.94214391708374,3.39,0.68,6.41
5.952328205108643,3.45,0.12,5.33
5.9792280197143555,2.39,-0.11,3.89
5.981182098388672,2.39,-0.11,3.89
5.9837799072265625,1.34,0.26,3.75
5.992175102233887,0.1,0.74,3.89
6.002655029296875,-1.16,1.23,4.21
6.012446880340576,-2.35,1.72,4.64
6.022446155548096,-3.43,2.2,5.07
6.032793045043945,-4.37,2.61,5.45
6.043256998062134,-5.17,2.95,5.76
6.053530216217041,-5.82,3.2,6.01
6.081930160522461,-6.67,3.28,6.51
6.0838470458984375,-6.67,3.28,6.51
6.086674213409424,-6.88,3.02,6.8
6.094715118408203,-6.95,2.54,7.06
6.104648113250732,-6.89,1.88,7.24
6.115190029144287,-6.74,1.14,7.27
6.124886989593506,-6.54,0.41,7.11
6.13606595993042,-6.33,-0.24,6.78
6.144822120666504,-6.15,-0.5,6.32
6.155623912811279,-5.93,-0.17,5.72
6.180835008621216,-5.44,1.1,4.64
6.181850910186768,-5.44,1.1,4.64
6.185133934020996,-5.31,0.93,4.32
6.19641900062561,-5.18,0.51,4.06
6.20524001121521,-5.26,-0.1,4.27
6.215398073196411,-5.48,-0.61,4.6
6.2261340618133545,-5.9,-1.35,4.46
6.235558032989502,-6.5,-2.29,3.52
6.246456146240234,-6.88,-2.68,2.13
6.255194187164307,-6.81,-2.11,0.97
6.280471086502075,-5.21,0.61,0.87
6.281498908996582,-5.21,0.61,0.87
6.285629034042358,-3.76,1.4,1.45
6.296966075897217,-1.95,1.21,1.84
6.305629014968872,0.05,0.08,1.82
6.316022872924805,2.0,-1.33,1.44
6.326178073883057,3.73,-2.64,1.11
6.335544109344482,5.19,-3.35,0.8
6.346621036529541,6.19,-3.38,0.41
